"sex","decade","region","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"Not South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.658086063331767,0.521266790288875,16592.2181299129,19455.0991970711,13518.8008931856,27632.7921631325,19599.1274887842,-5485.13621883726,275311814.167289,22512.5704290154,12122.4096305444,0.52169557516034,-19874892.6126805,-87168724.7798469,168268196.774765
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
"Female",1990,"South",16024.051822839,19139.2577660234,13107.4546006393,26729.4665606927,-5254.27499069671,18876.2869507502,0.341913936668233,0.511794193218735,14837.2346326193,18390.9525903987,12315.7309723035,24990.8238720548,17485.0262507428,-4809.93335099149,220169775.961828,20927.0165218988,11397.351391276,0.513816343494008,-10510956.4219854,-70018595.3319541,139640224.207888
