"sex","decade","race","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",1990,"White",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.872492741635327,0.501642929297275,16207.5970799053,19312.460762125,13281.7715102413,27911.5892886291,20435.4147358515,-5805.5969574638,262694424.755626,22497.4599114492,12041.2268533324,0.501285567600909,-23194735.0513493,-82490610.3772572,157009079.327025
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"African-American",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.137528086364096,0.699581236816365,19563.4489392001,19580.686960716,16596.8552401282,24126.3705681899,10207.6591104981,-2678.14378243638,383163012.693011,18650.9148521392,12884.1732476784,0.661390619003566,11896913.2275114,-126779218.105054,268280707.815467
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
"Female",2000,"White",20944.6182271218,22266.111290832,17289.834150199,32051.0905652928,-6887.37408027052,21648.6304953643,0.862471913635904,0.551878034308221,21153.0366428109,22407.1462427022,17400.3339437126,33314.7551404217,23472.9842316287,-7558.56303491964,447478613.22838,27483.2137681479,17167.6906102884,0.551289038130048,-18844904.9598952,-167037815.223191,261595893.04529
